"regcust","age","sex","type","regyear","regmon","ageGroup","status","lifeValue"
"yksbtbqw",31,"F","Basic",2016,6,"Adult",1,0
"aczdsjag",16,"F","Basic",2016,6,"Youth",1,0
"mxeusknz",25,"F","Basic",2016,6,"Young",1,0
"dpudbdbp",11,"M","Premium",2016,6,"Youth",1,0
"eufoidtj",11,"M","Premium",2016,6,"Youth",1,0
"tmlmjurq",34,"M","Basic",2016,6,"Adult",1,0
"jgkksvsb",10,"M","Basic",2016,6,"Youth",1,0
"ewcjzfap",11,"M","Premium",2016,6,"Youth",1,0
"pdczaxpn",38,"M","Basic",2016,6,"Adult",1,0
"kllypavl",13,"F","Basic",2016,6,"Youth",1,0
"qjwmzivg",15,"F","Basic",2016,6,"Youth",1,0
"cndpdxzz",15,"M","Basic",2016,6,"Youth",1,0
"jiqwtwsc",15,"F","Premium",2016,6,"Youth",1,0
"zjgckbkl",20,"F","Basic",2016,6,"Young",1,0
"ynxeasdc",21,"M","Basic",2016,6,"Young",1,0
"wqehcehq",35,"M","Premium",2016,6,"Adult",1,0
"ejeqqdtd",22,"M","Basic",2016,6,"Young",1,0
"rnzgugny",40,"M","Basic",2016,6,"Adult",1,0
"ormwtpcf",23,"M","Premium",2016,6,"Young",1,0
"ldygchbe",14,"F","Basic",2016,6,"Youth",1,0
"gigcmzkf",37,"F","Basic",2016,6,"Adult",1,0
"ekxdtkmx",21,"F","Premium",2016,6,"Young",1,0
"rpwfwldi",30,"M","Basic",2016,6,"Young",1,0
"bcfocqvk",21,"M","Basic",2016,6,"Young",1,0
"iabvcdfi",20,"M","Basic",2016,6,"Young",1,0
"pxxdhzjr",29,"M","Premium",2016,6,"Young",1,0
"xecslicg",10,"F","Basic",2016,6,"Youth",1,0
"cpsbjsru",30,"M","Basic",2016,6,"Young",1,0
"xjtaskgd",33,"M","Basic",2016,6,"Adult",1,0
"mbqervsa",16,"M","Basic",2016,6,"Youth",1,0
"wxocdpwn",23,"F","Basic",2016,6,"Young",1,0
"epaqpakd",22,"F","Basic",2016,6,"Young",1,0
"xyinrqny",21,"M","Basic",2016,6,"Young",1,0
"lvkyqidj",33,"F","Basic",2016,6,"Adult",1,0
"fdmumxms",38,"M","Premium",2016,6,"Adult",1,0
"xotximyc",14,"F","Premium",2016,6,"Youth",1,0
"lmogiyuq",24,"F","Basic",2016,6,"Young",1,0
"befymhej",26,"M","Basic",2016,6,"Young",1,0
"rzjnlzrh",10,"M","Basic",2016,6,"Youth",1,0
"qxfhsotr",32,"M","Basic",2016,6,"Adult",1,0
"skqbmdsu",31,"F","Basic",2016,6,"Adult",1,0
"pofhydzd",38,"M","Premium",2016,6,"Adult",1,0
"axzhdjlv",22,"M","Basic",2016,6,"Young",1,0
"qagvuerz",32,"F","Basic",2016,6,"Adult",1,0
"qoxehamn",36,"M","Basic",2016,6,"Adult",1,0
"osoejeet",24,"M","Basic",2016,6,"Young",1,0
"yebjrfxa",24,"M","Premium",2016,6,"Young",1,0
"ncliayoi",29,"F","Basic",2016,6,"Young",1,0
"cymshqne",11,"F","Basic",2016,6,"Youth",1,0
"ypaffigo",30,"F","Basic",2016,6,"Young",1,0
"icyquznw",38,"M","Basic",2016,6,"Adult",1,0
"mzpdieqe",25,"F","Basic",2016,6,"Young",1,0
"geofnmbu",33,"M","Basic",2016,6,"Adult",1,0
"ssaebqnd",16,"M","Basic",2016,6,"Youth",1,0
"eimsvyrb",12,"M","Basic",2016,6,"Youth",1,0
"wansfqcq",15,"M","Premium",2016,6,"Youth",1,0
"ygqsloip",32,"M",NA,2016,6,"Adult",1,0
"zxtvwiyx",37,NA,"Basic",2016,6,"Adult",1,0
"ywxdclbt",15,"M","Basic",2016,6,"Youth",1,0
"dvqiekex",19,"M","Premium",2016,6,"Young",1,0
"wserixgx",13,"M","Basic",2016,6,"Youth",1,0
"orltvnih",39,"F","Basic",2016,6,"Adult",1,0
"blkxtivw",40,"M","Basic",2016,6,"Adult",1,0
"mcmygsze",24,"M","Basic",2016,6,"Young",1,0
"ubslbwle",12,"M","Premium",2016,6,"Youth",1,0
"qwvsdcyx",36,"F","Basic",2016,6,"Adult",1,0
"kbdtmumh",23,"M","Basic",2016,6,"Young",1,0
"lzdngolf",26,"M","Basic",2016,6,"Young",1,0
"dlamkcvk",14,"F","Premium",2016,6,"Youth",1,0
"cypvxcxc",21,NA,"Basic",2016,6,"Young",1,0
"whciltbq",11,"M","Basic",2016,6,"Youth",1,0
"excvhicc",23,"M","Basic",2016,6,"Young",1,0
"qlipfbws",20,"F","Premium",2016,6,"Young",1,0
"mvxtijwa",27,"F","Premium",2016,6,"Young",1,0
"usvrnzyb",13,"F","Basic",2016,6,"Youth",1,0
"qkaggpqu",36,"M","Basic",2016,6,"Adult",1,0
"fkbwdxev",21,"M","Premium",2016,6,"Young",1,0
"mfvpyleg",37,"M","Basic",2016,6,"Adult",1,0
"oexmimqh",23,"M","Basic",2016,6,"Young",1,0
"ofphabxi",32,"M","Premium",2016,6,"Adult",1,0
"bdhklyfj",30,"F","Basic",2016,6,"Young",1,0
"ekgmbkmp",17,"F","Basic",2016,6,"Youth",1,0
"covnhcra",30,"F","Basic",2016,6,"Young",1,0
"gsuaazad",30,"M","Basic",2016,6,"Young",1,0
"rknxrirx",30,"F","Basic",2016,6,"Young",1,0
"ifmbnole",33,"M","Basic",2016,6,"Adult",1,0
"zsxmfgks",19,"M","Basic",2016,6,"Young",1,0
"kyxwwqqk",32,"F","Basic",2016,6,"Adult",1,0
"fnrtcwag",36,"M","Basic",2016,6,"Adult",1,0
"ssoyumbk",22,"M","Premium",2016,6,"Young",1,0
"abkjuyef",39,"M","Basic",2016,6,"Adult",1,0
"uzhyqfri",39,"M","Basic",2016,6,"Adult",1,0
"yibuqqnz",29,"M","Basic",2016,6,"Young",1,0
"bgtjfocw",32,"M","Basic",2016,6,"Adult",1,0
"xiiejaks",23,"M","Premium",2016,6,"Young",1,0
"qpwohmhf",18,"F","Basic",2016,6,"Young",1,0
"vprshpua",21,"F","Premium",2016,6,"Young",1,0
"pbfvrjjw",21,"M","Basic",2016,6,"Young",1,0
"vzfffkki",40,"M","Premium",2016,6,"Adult",1,0
"ozehkijp",15,"M","Basic",2016,6,"Youth",1,0
"tgkaaqfz",15,"M","Premium",2016,6,"Youth",1,0
"wtybtmfu",23,"M","Basic",2016,6,"Young",1,0
"nfgjpcbl",22,"M","Premium",2016,6,"Young",1,0
"pgnnlvqx",18,"M","Basic",2016,6,"Young",1,0
"dtzxnmwn",20,"M","Basic",2016,6,"Young",1,0
"ffudloff",25,"M","Premium",2016,6,"Young",1,0
"zfnnqjbq",37,"M","Basic",2016,6,"Adult",1,0
"oigravdb",27,"M","Basic",2016,6,"Young",1,0
"portqmcq",17,"F","Basic",2016,6,"Youth",1,0
"qtcscods",39,"F","Basic",2016,6,"Adult",1,0
"wghbzqeq",10,"M","Basic",2016,6,"Youth",1,0
"fvvqwdzl",17,"M","Premium",2016,6,"Youth",1,0
"qegxqqgw",13,"F","Premium",2016,6,"Youth",1,0
"jgpwkdys",28,"F","Basic",2016,6,"Young",1,0
"oqtajbrk",35,"M","Basic",2016,6,"Adult",1,0
"tlmdqzfp",27,"M","Basic",2016,6,"Young",1,0
"uxpeevun",15,"F","Basic",2016,6,"Youth",1,0
"dbkdvrhj",36,"M","Basic",2016,6,"Adult",1,0
"dizlunni",18,"M","Premium",2016,6,"Young",1,0
"rjdsbnmm",25,"M","Basic",2016,6,"Young",1,0
"rrqzyapc",11,"M","Basic",2016,6,"Youth",1,0
"pseznwzt",18,"F","Basic",2016,6,"Young",1,0
"bjtqfout",23,"F","Basic",2016,6,"Young",1,0
"drrvtwlm",15,"F","Basic",2016,6,"Youth",1,0
"zkjoopzd",28,"M","Basic",2016,6,"Young",1,0
"ctzdyroj",37,"M","Basic",2016,6,"Adult",1,0
"mgoyesun",29,"M","Basic",2016,6,"Young",1,0
"jggnrgzj",31,"F","Basic",2016,6,"Adult",1,0
"blnttczo",10,"F","Basic",2016,6,"Youth",1,0
"hsavbrpa",23,"M","Basic",2016,6,"Young",1,0
"pqwhcyjp",20,"M","Basic",2016,6,"Young",1,0
"uwupyjio",32,"M","Basic",2016,6,"Adult",1,0
"kaqrzmhy",18,"M","Basic",2016,6,"Young",1,0
"bvcpzjha",23,"F","Premium",2016,6,"Young",1,0
"jhueeqql",17,"M","Basic",2016,6,"Youth",1,0
"xzvodxtq",40,"M","Basic",2016,6,"Adult",1,0
"uvfrferf",30,"F","Basic",2016,6,"Young",1,0
"taiynqey",34,"M","Basic",2016,6,"Adult",1,0
"fukgahmg",28,"M","Basic",2016,6,"Young",1,0
"jggzsfev",11,"F","Basic",2016,6,"Youth",1,0
"jespypch",22,"F","Basic",2016,6,"Young",1,0
"fwcfqxcb",25,"M","Premium",2016,6,"Young",1,0
"zjzqonkb",23,"M","Premium",2016,6,"Young",1,0
"uytcljen",24,"M","Premium",2016,6,"Young",1,0
"gwgrbiyq",25,"F","Basic",2016,6,"Young",1,0
"sratqcea",27,"F","Basic",2016,6,"Young",1,0
"lsiurivd",33,"M","Premium",2016,6,"Adult",1,0
"cizdsvzr",15,"M","Basic",2016,6,"Youth",1,0
"ridycmxx",27,"M","Basic",2016,6,"Young",1,0
"egauzzyt",26,"M","Basic",2016,6,"Young",1,0
"qvhblnzi",35,"M","Premium",2016,6,"Adult",1,0
"cxflhazb",22,"M","Basic",2016,6,"Young",1,0
"ysdcxrbx",31,"M","Basic",2016,6,"Adult",1,0
"lgjljfyh",17,"M","Basic",2016,6,"Youth",1,0
"emmloxsh",38,"M","Basic",2016,6,"Adult",1,0
"anuwcfjz",36,"M","Basic",2016,6,"Adult",1,0
"sijtbaoa",19,"M","Basic",2016,6,"Young",1,0
"mdtrejma",24,"M","Premium",2016,6,"Young",1,0
"mflazdan",17,"M","Basic",2016,6,"Youth",1,0
"klngueik",35,"F","Basic",2016,6,"Adult",1,0
"ssgohvjm",18,"M","Basic",2016,6,"Young",1,0
"zszeltci",23,"M","Premium",2016,6,"Young",1,0
"yiefdtxt",10,"M","Basic",2016,6,"Youth",1,0
"qgzcelyn",12,"M","Basic",2016,6,"Youth",1,0
"gvfqdfkz",19,"M","Basic",2016,6,"Young",1,0
"dkxubckf",38,"M","Premium",2016,6,"Adult",1,0
"pnosfkta",12,"F","Basic",2016,6,"Youth",1,0
"azbemntn",14,"M","Basic",2016,6,"Youth",1,0
"afaqsqdw",10,"M","Basic",2016,6,"Youth",1,0
"mlhjlckh",22,"F","Basic",2016,6,"Young",1,0
"uhysruir",39,"M","Basic",2016,6,"Adult",1,0
"ycefqcmc",29,"F","Premium",2016,6,"Young",1,0
"jdpofzzv",29,"M","Premium",2016,6,"Young",1,0
"dxjfdzhu",32,"M","Basic",2016,6,"Adult",1,0
"cnerkalv",39,"M","Basic",2016,6,"Adult",1,0
"dnnouoch",20,"F","Basic",2016,6,"Young",1,0
"eisaomea",33,"M","Premium",2016,6,"Adult",1,0
"uxhekgme",23,"F","Basic",2016,6,"Young",1,0
"fbvtjacx",16,"M","Basic",2016,6,"Youth",1,0
"cuqfbbsi",12,NA,"Basic",2016,6,"Youth",1,0
"kclyumig",36,"M","Basic",2016,6,"Adult",1,0
"lhsymtly",28,"M","Premium",2016,6,"Young",1,0
"pebzbbxg",38,"M","Basic",2016,6,"Adult",1,0
"djemwnhg",29,"M","Basic",2016,6,"Young",1,0
"mxcfmmxv",20,"M","Basic",2016,6,"Young",1,0
"firmgqll",40,"M","Premium",2016,6,"Adult",1,0
"jjjdaahe",20,"M","Basic",2016,6,"Young",1,0
"zyrlqzfl",20,"M","Basic",2016,6,"Young",1,0
"dqjitehx",21,"F","Basic",2016,6,"Young",1,0
"ehmxbjbh",27,"M","Premium",2016,6,"Young",1,0
"kiueqpqx",10,"F","Premium",2016,6,"Youth",1,0
"leeffsdo",16,"F","Basic",2016,6,"Youth",1,0
"vkpshsno",19,"M","Basic",2016,6,"Young",1,0
"gxzbyfpq",23,"M","Premium",2016,6,"Young",1,0
"bzkgawvy",27,"F","Basic",2016,6,"Young",1,0
"whesiylk",14,"F","Basic",2016,6,"Youth",1,0
"dabdmdsv",27,"F","Basic",2016,6,"Young",1,0
"noscpltd",30,"M","Basic",2016,6,"Young",1,0
"gjakjvdz",21,"M","Premium",2016,6,"Young",1,0
"szdgaowj",31,"M","Basic",2016,6,"Adult",1,0
"dchdjrye",11,"M","Basic",2016,6,"Youth",1,0
"rwdfbmeb",24,"M","Basic",2016,6,"Young",1,0
"jrrgwbuf",38,"M","Basic",2016,6,"Adult",1,0
"btvlsqps",23,"M","Basic",2016,6,"Young",1,0
"vsiuhckp",25,"F","Premium",2016,6,"Young",1,0
"wobcsrfm",15,"M","Basic",2016,6,"Youth",1,0
"ananqynd",39,"M","Basic",2016,6,"Adult",1,0
"iuzdqfzc",40,"F","Basic",2016,6,"Adult",1,0
"qssuvjdi",26,"M","Basic",2016,6,"Young",1,0
"bajxwvff",19,"M","Basic",2016,6,"Young",1,0
"dhgholxt",11,"M","Premium",2016,6,"Youth",1,0
"pijskicx",32,"M","Basic",2016,6,"Adult",1,0
"vwajwmuj",23,"M","Basic",2016,6,"Young",1,0
"japdsinm",30,"M","Basic",2016,6,"Young",1,0
"dtefpiqn",21,"M","Basic",2016,6,"Young",1,0
"byufitam",10,"F","Basic",2016,6,"Youth",1,0
"hypixxnh",40,"F","Basic",2016,6,"Adult",1,0
"fzfwrdbl",32,"M","Premium",2016,6,"Adult",1,0
"qyeplkty",28,"F","Basic",2016,6,"Young",1,0
"klumbkwj",11,"M","Basic",2016,6,"Youth",1,0
"znewxnva",23,"F","Basic",2016,6,"Young",1,0
"dtwhnqnc",34,"F","Basic",2016,6,"Adult",1,0
"wpsbunan",16,"M","Basic",2016,6,"Youth",1,0
"hypvywqi",20,"F","Basic",2016,6,"Young",1,0
"ijdulyms",26,"M","Basic",2016,6,"Young",1,0
"kghdjqdy",29,"F","Basic",2016,6,"Young",1,0
"rfrwsjwl",30,"F","Premium",2016,6,"Young",1,0
"kkfhxzad",33,"F","Basic",2016,6,"Adult",1,0
"qwonbzzk",14,"M","Basic",2016,6,"Youth",1,0
"qprcvtpt",38,"M","Basic",2016,6,"Adult",1,0
"iaxfzztl",31,"M","Basic",2016,6,"Adult",1,0
"ceitlaua",10,"M","Basic",2016,6,"Youth",1,0
"pgjjhbds",18,"F","Basic",2016,6,"Young",1,0
"xxdipceu",10,"M","Basic",2016,6,"Youth",1,0
"gvzzwwzy",36,"F","Basic",2016,6,"Adult",1,0
"vamvgrrp",18,"M","Basic",2016,6,"Young",1,0
"tonrmobo",28,"F","Basic",2016,6,"Young",1,0
"rjzgiakg",38,"M","Basic",2016,6,"Adult",1,0
"xgnmwxix",18,"F","Premium",2016,6,"Young",1,0
"mjxdseat",30,"F","Premium",2016,6,"Young",1,0
"haylqurs",11,"M","Basic",2016,6,"Youth",1,0
"svdwjrez",19,"M","Basic",2016,6,"Young",1,0
"tzadelrh",13,"M","Basic",2016,6,"Youth",1,0
"dzswxyzr",16,"M","Basic",2016,6,"Youth",1,0
"vvtxadtk",24,"M","Premium",2016,6,"Young",1,0
"lfhbpxyh",27,"M","Premium",2016,6,"Young",1,0
"qrdzjhcb",37,"M","Basic",2016,6,"Adult",1,0
"bvszpusa",10,"M","Basic",2016,6,"Youth",1,0
"raibkiub",19,"F","Basic",2016,6,"Young",1,0
"adjnxmhx",14,"F","Basic",2016,6,"Youth",1,0
"whqpxpjg",19,"M","Premium",2016,6,"Young",1,0
"xzgmaecc",13,"M","Basic",2016,6,"Youth",1,0
"hpgpxilo",27,"M","Premium",2016,6,"Young",1,0
"gtatzawb",13,"M","Basic",2016,6,"Youth",1,0
"dzblomng",33,"F","Basic",2016,6,"Adult",1,0
"sldljpsi",36,"M","Basic",2016,6,"Adult",1,0
"oezmhooa",25,"M","Basic",2016,6,"Young",1,0
"hjhubcpz",38,"M","Basic",2016,6,"Adult",1,0
"nkssvign",38,"M","Basic",2016,6,"Adult",1,0
"itghyorr",36,"M","Basic",2016,6,"Adult",1,0
"zwimemic",18,"M","Basic",2016,6,"Young",1,0
"xfwfryns",35,"M","Basic",2016,6,"Adult",1,0
"crcnzyqi",20,"M","Basic",2016,6,"Young",1,0
"dkdxkgvz",23,"M","Basic",2016,6,"Young",1,0
"jromhbxh",38,"M","Basic",2016,6,"Adult",1,0
"vkbslznj",18,"M","Premium",2016,6,"Young",1,0
"dyvaakll",21,"M","Basic",2016,6,"Young",1,0
"lmvdabod",18,"F",NA,2016,6,"Young",1,0
"tdatkqvz",33,"M","Basic",2016,6,"Adult",1,0
"mrxjaqul",38,"F","Premium",2016,6,"Adult",1,0
"wdglgtsk",11,"F","Basic",2016,6,"Youth",1,0
"twioviuz",10,"M","Basic",2016,6,"Youth",1,0
"essrbbli",35,"F","Basic",2016,6,"Adult",1,0
"erimeolb",18,"F","Premium",2016,6,"Young",1,0
"rbixwnhb",40,"M","Premium",2016,6,"Adult",1,0
"vmmtmjtt",12,"M","Basic",2016,6,"Youth",1,0
"cjelnigd",20,"M","Basic",2016,6,"Young",1,0
"gjcrqrqu",14,"M","Basic",2016,6,"Youth",1,0
"qyfdxwxs",14,"M","Basic",2016,6,"Youth",1,0
"ezrjspas",37,"M","Basic",2016,6,"Adult",1,0
"usomtyvj",10,"M","Basic",2016,6,"Youth",1,0
"qfhkcwmo",36,"F","Basic",2016,6,"Adult",1,0
"ylshehxn",27,"M","Basic",2016,6,"Young",1,0
"omcsbkbb",40,"F","Basic",2016,6,"Adult",1,0
"omscdvfy",32,"M","Basic",2016,6,"Adult",1,0
"bekxdyep",33,"M","Basic",2016,6,"Adult",1,0
"kakqwgrq",38,"M","Basic",2016,6,"Adult",1,0
"uzqayxrk",27,"M","Basic",2016,6,"Young",1,0
"tophfwkw",40,"M","Basic",2016,6,"Adult",1,0
"ufjuqgkn",36,"M","Basic",2016,6,"Adult",1,0
"ajblotvd",12,"M","Premium",2016,6,"Youth",1,0
"gbghvvxe",21,"M","Basic",2016,6,"Young",1,0
"zuixegfe",35,"F","Premium",2016,6,"Adult",1,0
"wopvnpyb",26,"F","Premium",2016,6,"Young",1,0
"hzuxkehp",24,"F","Basic",2016,6,"Young",1,0
"elctalxw",27,"F","Basic",2016,6,"Young",1,0
"erlammpl",34,"M","Basic",2016,6,"Adult",1,0
"kkjlwmiw",31,"M","Basic",2016,6,"Adult",1,0
"kuckldhs",14,"M","Basic",2016,6,"Youth",1,0
"zzduxljq",25,"M","Basic",2016,6,"Young",1,0
"ukxyfiqw",13,"F","Basic",2016,6,"Youth",1,0
"xgiefqoq",39,"M","Basic",2016,6,"Adult",1,0
"djhqadey",34,"M","Basic",2016,6,"Adult",1,0
"kowtvdjo",36,"M","Basic",2016,6,"Adult",1,0
"ayrmlkmq",26,"M","Basic",2016,6,"Young",1,0
"qpvnqxws",10,"M","Basic",2016,6,"Youth",1,0
"kpedfddt",38,"M","Basic",2016,6,"Adult",1,0
"bycsmide",27,"M","Premium",2016,6,"Young",1,0
"sdjkofjv",39,"F","Basic",2016,6,"Adult",1,0
"hlxkermr",37,"M","Basic",2016,6,"Adult",1,0
"ibtdwhts",24,"M","Basic",2016,6,"Young",1,0
"yptpusdn",11,"M","Basic",2016,6,"Youth",1,0
"jlxiivkt",10,"M","Basic",2016,6,"Youth",1,0
"dcovjcrc",16,"F","Premium",2016,6,"Youth",1,0
"sxquubpr",12,"F","Basic",2016,6,"Youth",1,0
"racwzizu",32,"M","Basic",2016,6,"Adult",1,0
"nrsjfqmi",20,"M","Basic",2016,6,"Young",1,0
"ckfcvftk",18,"F","Basic",2016,6,"Young",1,0
"deokavxm",18,"M","Basic",2016,6,"Young",1,0
"aqovdgjf",38,"M","Basic",2016,6,"Adult",1,0
"qmgbikpw",13,"M","Basic",2016,6,"Youth",1,0
"mevmkjpx",19,"F","Basic",2016,6,"Young",1,0
"wyztgfuk",26,"M","Basic",2016,6,"Young",1,0
"cwijayln",29,"M","Basic",2016,6,"Young",1,0
"eipaxlmk",24,"M","Basic",2016,6,"Young",1,0
"xqcxhbgg",22,"M","Premium",2016,6,"Young",1,0
"vzecjwnr",18,"F","Premium",2016,6,"Young",1,0
"qmzlzxxp",37,"M","Basic",2016,6,"Adult",1,0
"dmwsdksx",35,"M","Premium",2016,6,"Adult",1,0
"cmaopmte",10,"M","Premium",2016,6,"Youth",1,0
"ozfsgpya",27,"M","Premium",2016,6,"Young",1,0
"kdueszuf",16,"M","Basic",2016,6,"Youth",1,0
"qnxjcuqq",22,"M","Premium",2016,6,"Young",1,0
"mwydhhyz",18,"F","Basic",2016,6,"Young",1,0
"avmyllaq",13,"F","Basic",2016,6,"Youth",1,0
"kthrztbb",14,"F","Basic",2016,6,"Youth",1,0
"kdovtubw",10,"M","Basic",2016,6,"Youth",1,0
"cfczgjcc",38,"M","Basic",2016,6,"Adult",1,0
"hrrufkwr",38,"M","Basic",2016,6,"Adult",1,0
"ngrbubzo",25,"F","Basic",2016,6,"Young",1,0
"nqfocrzt",23,"M","Premium",2016,6,"Young",1,0
"gijaures",19,"F","Basic",2016,6,"Young",1,0
"lcacgtwe",26,"F","Premium",2016,6,"Young",1,0
"kkmkdttj",29,"F","Premium",2016,6,"Young",1,0
"mlxuwvvo",11,"M","Basic",2016,6,"Youth",1,0
"mtmejaoz",38,"F","Premium",2016,6,"Adult",1,0
"xmbaiyjn",36,"F","Basic",2016,6,"Adult",1,0
"cqqjlyqw",12,"M","Basic",2016,6,"Youth",1,0
"vjcyfciy",20,"F","Basic",2016,6,"Young",1,0
"bpmixgqp",28,"M","Basic",2016,6,"Young",1,0
"qactcquc",30,"M","Basic",2016,6,"Young",1,0
"oldbjwpx",38,"F","Basic",2016,6,"Adult",1,0
"cglxxoob",14,"F","Basic",2016,6,"Youth",1,0
"oultnajz",12,"M","Basic",2016,6,"Youth",1,0
"ujakqfvb",28,"M","Basic",2016,6,"Young",1,0
"cqumdzrd",34,"M","Basic",2016,6,"Adult",1,0
"bcrsiszp",21,"M","Basic",2016,6,"Young",1,0
"psrssqzm",16,"F","Basic",2016,6,"Youth",1,0
"akdadzvu",30,NA,"Basic",2016,6,"Young",1,0
"sftjcfhv",33,"M","Premium",2016,6,"Adult",1,0
"hyetwnzt",30,"F","Basic",2016,6,"Young",1,0
"gfvjvcvb",32,"M","Basic",2016,6,"Adult",1,0
"fwyriawi",14,"M","Basic",2016,6,"Youth",1,0
"sttvxrkf",25,NA,"Premium",2016,6,"Young",1,0
"yxeltmbz",36,"M","Basic",2016,6,"Adult",1,0
"pzmrknyk",31,"M","Basic",2016,6,"Adult",1,0
"qoodbnws",35,"F","Basic",2016,6,"Adult",1,0
"bnovlrgu",26,"F","Basic",2016,6,"Young",1,0
"tljophrp",18,"M","Basic",2016,6,"Young",1,0
"jqdzpgjf",20,"M","Basic",2016,6,"Young",1,0
"akqcorwf",24,"M","Basic",2016,6,"Young",1,0
"qdzdvaqi",10,"F","Basic",2016,6,"Youth",1,0
"ifngvpea",31,"F","Basic",2016,6,"Adult",1,0
"pylqywpy",31,"F","Basic",2016,6,"Adult",1,0
"pfaecmty",21,"M","Basic",2016,6,"Young",1,0
"keicggct",36,"F","Basic",2016,6,"Adult",1,0
"jawrjshj",26,"M","Basic",2016,6,"Young",1,0
"liqmglga",37,"M","Basic",2016,6,"Adult",1,0
"xhmbooab",30,"M","Basic",2016,6,"Young",1,0
"ypkyzhai",21,"F","Basic",2016,6,"Young",1,0
"vhztcjwp",26,"M","Premium",2016,6,"Young",1,0
"onzzssfm",13,"M","Premium",2016,6,"Youth",1,0
"myotxwvm",36,"M","Basic",2016,6,"Adult",1,0
"oqgejohw",20,"M","Basic",2016,6,"Young",1,0
"sswnckdi",15,"F","Basic",2016,6,"Youth",1,0
"rheabgqa",12,"M","Basic",2016,6,"Youth",1,0
"qynvvjwj",30,"M","Basic",2016,6,"Young",1,0
"jtfldnfv",28,"M","Premium",2016,6,"Young",1,0
"osvebhgf",21,NA,"Basic",2016,6,"Young",1,0
"gdnlwutz",32,"M","Basic",2016,6,"Adult",1,0
"rlrrwevp",32,"M","Premium",2016,6,"Adult",1,0
"vgjcozyv",22,"M","Premium",2016,6,"Young",1,0
"udccoekh",29,"M","Basic",2016,6,"Young",1,0
"hqdfuiix",39,"M","Premium",2016,6,"Adult",1,0
"dptnesit",28,"F","Basic",2016,6,"Young",1,0
"dxktaqxh",32,"M","Basic",2016,6,"Adult",1,0
"ttouanan",25,"M","Basic",2016,6,"Young",1,0
"buxqlkrw",30,"F","Premium",2016,6,"Young",1,0
"dlcsjcsp",39,"F","Basic",2016,6,"Adult",1,0
"wmwnghnt",20,"M","Basic",2016,6,"Young",1,0
"gegawabw",19,"M","Basic",2016,6,"Young",1,0
"ivelbjpg",12,"F","Basic",2016,6,"Youth",1,0
"madtjawn",36,"M","Basic",2016,6,"Adult",1,0
"ezhzusdu",14,"M","Basic",2016,6,"Youth",1,0
"kyzoueks",33,"F","Premium",2016,6,"Adult",1,0
"qjpjnmrx",15,"M","Premium",2016,6,"Youth",1,0
"pgblagdt",11,"M","Basic",2016,6,"Youth",1,0
"isdvbwgm",31,"M","Premium",2016,6,"Adult",1,0
"pegjviqn",24,"M","Basic",2016,6,"Young",1,0
"bseprdel",24,"M","Basic",2016,6,"Young",1,0
"mkpgejwz",32,"M","Basic",2016,6,"Adult",1,0
"nsgguvri",31,"M","Basic",2016,6,"Adult",1,0
"ocxcdpjv",29,"F","Basic",2016,6,"Young",1,0
"owbnhtng",16,"M","Premium",2016,6,"Youth",1,0
"ccwuqxoq",13,"M","Basic",2016,6,"Youth",1,0
"lyjisgbz",17,"M","Basic",2016,6,"Youth",1,0
"oafgqjcp",32,"F","Basic",2016,6,"Adult",1,0
"tzlkkrkd",18,"F","Basic",2016,6,"Young",1,0
"pmgijqwf",14,"F","Basic",2016,6,"Youth",1,0
"yhqgqwjx",13,NA,"Premium",2016,6,"Youth",1,0
"zpxwsbeb",16,"M","Basic",2016,6,"Youth",1,0
"hqxlosxs",23,"M","Basic",2016,6,"Young",1,0
"jzprspkq",40,"F","Premium",2016,6,"Adult",1,0
"hpcymnap",19,"M","Basic",2016,6,"Young",1,0
"dqycqbzc",37,"M","Basic",2016,6,"Adult",1,0
"agxdbykx",19,"M","Premium",2016,6,"Young",1,0
"qpalsztr",22,"M","Basic",2016,6,"Young",1,0
"baesbtbp",28,"M","Basic",2016,6,"Young",1,0
"rklpejwb",16,"M","Basic",2016,6,"Youth",1,0
"gmhbjkhe",23,"F","Basic",2016,6,"Young",1,0
"fhnkfyrw",31,"M","Basic",2016,6,"Adult",1,0
"gceilyfu",27,"M","Basic",2016,6,"Young",1,0
"xeqfqnci",22,"F","Basic",2016,6,"Young",1,0
"csilwcmo",32,"F","Basic",2016,6,"Adult",1,0
"hzqibbwu",35,"F","Basic",2016,6,"Adult",1,0
"jcrminbn",29,"M","Basic",2016,6,"Young",1,0
"poiiiplj",21,"M","Basic",2016,6,"Young",1,0
"jzurjgwb",32,"F","Basic",2016,6,"Adult",1,0
"wtkzfbyu",34,"M","Basic",2016,6,"Adult",1,0
"eolqptst",29,"F","Basic",2016,6,"Young",1,0
"zlmrmgaf",15,"F","Premium",2016,6,"Youth",1,0
"pmyuwlmq",25,"M","Premium",2016,6,"Young",1,0
"qngfvgtv",39,"M","Premium",2016,6,"Adult",1,0
"tlayuxcr",21,"F","Basic",2016,6,"Young",1,0
"nahydtua",34,"F","Basic",2016,6,"Adult",1,0
"pmqbgcwa",23,"M","Basic",2016,6,"Young",1,0
"juepspjh",38,"M","Basic",2016,6,"Adult",1,0
"wiiltkli",13,"F","Premium",2016,6,"Youth",1,0
"tgwdtapy",34,"M","Basic",2016,6,"Adult",1,0
